unnamed:_0.1,unnamed:_0,fat,saturated_fats,monounsaturated_fats,polyunsaturated_fats,carbohydrates,sugars,protein,dietary_fiber,cholesterol,sodium,water,vitamin_a,vitamin_b1,vitamin_b11,vitamin_b12,vitamin_b2,vitamin_b3,vitamin_b5,vitamin_b6,vitamin_c,vitamin_d,vitamin_e,vitamin_k,calcium,copper,iron,magnesium,manganese,phosphorus,potassium,selenium,zinc,nutrition_density,data_group,food_name,calories
0,0,9.8,1.9,5.6,2.0,0.073,0.0,0.058,0.0,0.0,0.018,3.9,0.1,0.074,0.086,0.073,0.005,0.097,0.0,0.075,0.082,0.0,0.7,0.002,2.8,0.001,0.027,0.3,0.0,2.2,3.5,0.0,0.008,12.971,group5,margarine with yoghurt,88
1,1,8.8,0.7,6.2,1.6,3.7,1.7,2.8,0.9,0.0,0.065,0.1,0.0,0.021,0.005,0.0,0.075,1.1,0.2,0.013,0.4,0.0,3.7,0.0,10.2,0.3,0.7,49.8,0.3,106.6,92.2,0.075,0.8,27.5,group5,sunflower seed butter,99
2,2,13.6,1.0,10.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,group5,hazelnut oil,120
3,3,218.0,66.3,58.2,74.5,0.0,0.0,0.0,0.0,1135.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,group5,menhaden fish oil,1966
4,4,13.6,3.1,6.4,3.1,0.0,0.0,0.0,0.0,77.5,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,group5,cod liver fish oil,123
5,5,13.6,4.1,4.6,4.3,0.0,0.0,0.0,0.0,96.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,group5,sardine oil,123
6,6,13.6,7.2,5.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,group5,cupu assu oil,120
7,7,12.8,5.0,5.8,1.4,0.0,0.0,0.0,0.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.089,12.8,group5,lard,115
8,8,8.1,1.1,3.1,3.6,3.8,0.0,2.9,0.9,0.0,0.031,0.3,0.0,0.004,0.002,0.0,0.099,1.1,0.077,0.1,0.0,0.0,0.0,0.0,153.6,0.7,3.1,57.9,0.4,105.4,93.1,0.088,1.2,172.4,group5,sesame butter,94
9,9,6.7,1.2,2.3,2.8,0.1,0.0,0.082,0.0,0.1,0.019,7.0,0.0,0.0,0.067,0.0,0.084,0.0,0.051,0.049,0.0,0.0,0.6,0.073,0.6,0.045,0.078,0.1,0.0,0.6,5.0,0.0,0.054,7.547,group5,margarine spread,59
10,10,12.8,5.2,5.7,1.4,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,group5,lard vegetable oil,115
11,11,12.8,3.2,5.7,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,group5,shortening,113
12,12,8.4,1.7,2.7,3.7,0.1,0.0,0.007,0.0,0.1,0.081,5.3,0.1,0.098,0.052,0.088,0.06,0.081,0.0,0.5,0.092,0.0,3.0,0.022,2.9,0.0,0.0,0.3,0.0,2.2,4.2,0.0,0.0,11.613,group5,vegetable oil spread,75
13,13,13.6,3.5,2.4,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,group5,cottonseed oil,120
14,14,0.5,0.015,0.1,0.3,0.4,0.0,0.2,0.0,0.2,0.1,13.7,0.1,0.015,0.004,0.069,0.079,0.002,0.0,0.077,0.051,0.0,0.8,0.062,5.7,0.052,0.041,0.6,0.0,4.5,7.5,0.0,0.044,7.001,group5,vegetable oil spread fat free,6
15,15,9.9,3.2,5.2,1.1,0.0,0.0,0.0,0.0,0.0,0.1,3.9,2.7,0.0,0.006,0.058,0.0,0.035,0.0,0.041,0.051,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.642,group5,soy margarine,88
16,16,11.3,2.1,5.4,3.4,0.017,0.0,0.031,0.0,0.0,0.1,2.3,2.1,0.1,0.001,0.063,0.08,0.094,0.054,0.0,0.036,0.013,0.0,1.3,0.068,0.4,0.0,0.059,0.4,0.0,0.7,2.5,0.0,13.618,group5,margarine with salt,100
17,17,11.5,2.2,5.5,3.5,0.018,0.0,0.037,0.0,0.0,0.091,2.3,2.1,0.1,0.084,0.065,0.02,0.093,0.034,0.0,0.076,0.098,0.0,1.3,0.059,0.4,0.0,0.073,0.4,0.0,0.7,2.6,0.0,13.719,group5,margarine,102
18,18,13.6,2.7,3.9,5.5,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,group5,salmon fish oil,123
19,19,218.0,196.2,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,group5,nutmeg butter oil,1927
20,20,8.9,0.7,5.2,2.2,3.0,0.7,3.4,1.6,0.0,0.037,0.3,0.0,0.039,0.017,0.0,0.2,0.5,0.016,0.072,0.0,0.0,3.9,0.0,55.5,0.1,0.6,44.6,0.3,81.3,119.7,0.054,0.5,73.0,group5,almond butter,98
21,21,5.0,3.5,1.0,1.0,1.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,group5,sour cream shoprite,60
22,22,13.6,11.6,0.9,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,group5,ucuhuba butter oil,120
23,23,12.8,3.8,5.7,2.7,0.0,0.0,0.0,0.0,10.9,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.0,12.8,group5,chicken fat,115
24,24,13.6,2.9,7.7,2.1,0.0,0.0,0.0,0.0,104.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,group5,herring fish oil,123
25,25,4.3,1.7,1.9,0.5,0.0,0.0,0.0,0.0,4.1,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,4.3,group5,bacon grease,39
26,26,5.0,1.5,2.1,1.2,0.0,0.0,0.0,0.0,5.1,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.0,5.0,group5,turkey fat,45
27,27,12.8,6.4,5.4,0.5,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,12.8,group5,beef tallow,115
28,28,5.0,1.4,2.8,0.6,0.0,0.0,0.0,0.0,5.0,0.0,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098,0.0,5.0,group5,goose fat,45
29,29,5.0,1.7,2.5,0.6,0.0,0.0,0.0,0.0,5.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041,0.0,5.0,group5,duck fat,44
30,30,5.0,2.4,2.0,0.4,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,0.0,5.0,group5,mutton tallow,45
31,31,13.6,1.3,2.2,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,group5,grapeseed oil,120
32,32,218.0,101.6,95.9,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,group5,sheanut oil,1927
33,33,13.6,1.1,9.5,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,group5,almond oil,120
34,34,13.6,1.2,7.8,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.1,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,13.617,group5,sunflower oil,120
35,35,7.9,1.6,4.7,1.3,4.4,0.8,2.8,0.3,0.0,0.071,0.5,0.0,0.065,0.099,0.0,0.042,0.3,0.2,0.059,0.0,0.0,0.1,0.093,6.9,0.4,0.8,41.3,0.1,73.1,87.4,0.056,0.8,23.1,group5,cashew butter,94
36,36,14.0,1.0,8.9,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.132,group5,canola oil,124
37,37,218.0,177.0,24.9,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,group5,babassu oil,1927
38,38,13.6,2.9,7.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,group5,teaseed oil,120
39,39,14.0,1.6,9.9,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,group5,avocado oil,124
40,40,13.6,11.1,1.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,group5,vegetable palm kernel oil,117
41,41,13.6,11.2,0.9,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.029,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,13.661,group5,coconut oil,117
42,42,13.6,1.0,10.2,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,group5,safflower oil,120
43,43,13.6,2.1,3.1,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.073,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.0,13.706,group5,vegetable oil,120
44,44,4.5,0.3,2.7,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,group5,apricot kernel oil,40
45,45,13.5,2.3,6.2,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.04,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.056,13.575,group5,peanut oil,119
46,46,13.6,1.8,2.7,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,group5,poppyseed oil,120
47,47,13.6,1.2,2.5,9.2,0.0,0.0,0.086,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.081,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.086,13.729,group5,flaxseed oil,120
48,48,218.0,42.9,49.7,115.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,group5,tomatoseed oil,1927
49,49,13.6,2.6,2.1,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,group5,wheat germ oil,120
50,50,4.5,0.6,1.8,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,group5,sesame oil,40
51,51,14.0,1.1,8.2,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,group5,corn granola oil,124
52,52,13.6,8.1,4.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,group5,cocoa butter oil,120
53,53,13.5,1.9,9.8,1.4,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.066,0.1,0.0,0.092,0.0,0.0,0.0,0.1,0.0,0.0,13.618,group5,olive oil,119
54,54,4.5,4.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.098,0.064,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.033,0.04,0.0,0.071,0.0,0.0,0.0,0.061,0.0,4.741,group5,palm kernel oil,40
55,55,14.0,1.6,8.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,group5,mustard oil,124
56,56,13.6,2.7,5.3,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.072,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,13.689,group5,rice bran oil,120
57,57,0.9,0.1,0.1,0.4,62.9,0.0,11.0,3.6,0.0,0.06,8.3,0.0,0.9,0.2,0.0,0.4,6.2,0.6,0.1,0.0,0.0,0.0,0.0,28.6,0.2,3.6,38.6,3.2,97.4,239.4,0.0,0.6,110.6,group5,vegetable macaroni dry,308
58,58,9.9,1.0,3.0,5.9,37.5,0.5,5.9,1.5,0.0,0.5,0.7,0.0,0.3,0.048,0.0,0.2,3.3,0.3,0.029,0.0,0.0,1.3,0.08,11.2,0.028,2.6,29.1,0.0,90.2,67.2,0.086,0.8,68.6,group5,chow mein noodles,257
59,59,0.094,0.088,0.085,0.072,111.9,0.0,0.2,0.7,0.0,0.088,17.4,0.0,0.0,0.2,0.032,0.0,0.0,0.3,0.1,0.031,0.0,0.0,0.2,0.0,32.5,0.1,2.8,3.9,0.1,41.6,13.0,0.044,112.906,group5,chinese noodles,456
60,60,0.1,0.037,0.079,0.011,35.7,1.5,6.1,5.8,0.0,0.015,91.6,0.0,0.2,0.045,0.0,0.052,1.4,0.5,0.079,0.0,0.0,0.3,0.045,14.7,0.1,0.7,25.5,1.3,67.0,41.5,0.082,0.6,63.1,group5,vegetable macaroni cooked,172
61,61,2.2,0.3,0.6,1.0,83.2,0.0,7.8,11.6,0.0,0.027,10.5,0.0,0.2,0.048,0.0,0.002,2.6,0.5,0.2,0.0,0.0,0.0,0.0,4.2,0.2,1.0,125.0,0.5,265.7,308.7,0.09,1.9,110.0,group5,corn pasta dry,375
62,62,1.7,0.4,0.5,0.5,27.1,0.7,5.4,1.3,31.9,0.095,3.4,0.086,0.03,0.029,0.047,0.039,0.8,0.3,0.06,0.0,0.083,0.1,0.026,13.3,0.1,0.7,22.0,0.3,91.6,92.7,0.016,0.7,49.598,group5,egg noodles dry,146
63,63,0.4,0.047,0.003,0.2,21.2,0.0,4.1,0.0,0.0,0.002,2.1,0.0,0.1,0.024,0.0,0.042,1.5,0.3,0.093,0.0,0.0,0.0,0.0,11.3,0.1,1.0,40.5,0.9,73.0,60.8,0.022,0.7,38.0,group5,whole wheat spaghetti dry,98
64,64,0.2,0.084,0.035,0.094,21.1,0.0,4.1,0.0,0.0,0.2,1.9,0.0,0.1,0.023,0.0,0.015,0.9,0.3,0.009,0.0,0.0,0.0,0.0,9.9,0.035,0.8,26.9,0.4,71.9,71.3,0.0,0.5,36.1,group5,japanese soba noodles dry,95
65,65,0.2,0.053,0.067,0.09,23.6,0.0,1.0,0.5,0.0,0.006,3.4,0.0,0.062,0.091,0.0,0.03,0.032,0.062,0.017,0.0,0.0,0.0,0.0,5.1,0.079,0.2,3.4,0.1,43.3,8.5,0.053,0.2,30.6,group5,rice noodles dry,103
66,66,0.4,0.097,0.015,0.2,21.2,0.8,3.8,3.0,0.0,0.094,2.4,0.0,0.1,0.007,0.0,0.09,1.3,0.3,0.087,0.0,0.0,0.2,0.067,16.4,0.1,0.6,49.2,0.7,94.0,106.4,0.068,0.8,45.4,group5,spinach spaghetti dry,105
67,67,1.7,0.3,0.5,0.4,20.1,0.3,3.6,1.0,23.2,0.027,54.2,0.007,0.029,0.2,0.012,0.011,0.1,1.7,0.2,0.029,0.0,0.0,0.1,0.0,9.6,0.051,1.2,16.8,0.3,60.8,30.4,0.066,26.542,group5,egg noodles cooked,110
68,68,0.3,0.006,0.062,0.1,48.5,0.0,7.0,0.0,0.0,0.3,119.5,0.0,0.029,0.039,0.0,0.046,0.2,0.3,0.051,0.0,0.0,0.0,0.0,14.1,0.082,0.9,3.5,0.4,47.5,51.0,0.0,0.4,70.8,group5,japanese somen noodles cooked,231
69,69,1.5,0.3,0.2,0.6,78.8,0.0,15.4,8.7,0.0,0.028,7.7,0.0,0.5,0.023,0.0,0.2,5.4,1.0,0.2,0.0,0.0,0.0,0.0,42.0,0.5,3.8,150.2,3.2,270.9,225.8,0.0,2.5,150.2,group5,whole wheat macaroni dry,365
70,70,1.6,0.5,0.7,0.1,4.1,1.0,2.5,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,group5,pasta marinara and ground beef sauce,41
71,71,1.6,0.3,0.2,0.6,78.4,2.8,13.7,3.4,0.0,0.097,10.4,0.0,0.9,0.2,0.0,0.4,7.5,0.5,0.1,0.0,0.0,0.1,0.056,22.1,0.3,3.5,55.7,1.0,198.5,234.2,0.073,1.5,122.7,group5,macaroni raw,390
72,72,0.4,0.045,0.043,0.2,21.1,0.8,3.7,0.9,0.0,0.09,2.8,0.0,0.3,0.061,0.0,0.1,2.0,0.1,0.084,0.0,0.0,0.064,0.089,5.9,0.047,0.9,15.0,0.3,53.5,63.1,0.011,0.4,32.9,group5,spaghetti dry,105
73,73,0.4,0.1,20.1,0.8,3.4,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,group5,fusilli cucina,100
74,74,0.2,0.0,0.013,0.012,21.0,0.0,3.2,1.2,0.0,0.5,2.6,0.0,0.0,0.028,0.0,0.086,0.2,0.1,0.098,0.0,0.0,0.0,0.0,6.5,0.052,0.4,7.9,0.1,22.6,46.4,0.0,0.1,32.5,group5,japanese somen noodles dry,101
75,75,2.4,0.3,0.3,1.0,57.3,0.0,11.8,0.0,75.9,0.073,157.7,0.061,0.5,0.1,0.089,0.3,2.3,0.4,0.036,0.0,0.0,0.0,0.0,13.8,0.2,2.6,41.4,0.5,144.9,55.2,0.0,1.3,87.985,group5,pasta cooked,301
76,76,1.3,0.2,0.2,0.4,43.2,0.8,8.1,2.5,0.0,0.071,87.0,0.0,0.0,0.4,0.1,0.0,0.2,2.4,0.2,0.089,0.0,0.0,0.021,0.0,9.8,0.1,1.8,25.2,0.5,81.2,61.6,0.029,55.217,group5,macaroni cooked,221
77,77,1.7,0.4,0.5,0.4,26.7,0.0,5.6,2.6,36.1,0.096,3.3,0.0,0.4,0.083,0.1,0.2,2.5,0.3,0.2,0.0,0.0,0.0,0.0,21.3,0.025,1.6,31.2,0.4,73.3,134.9,0.0,0.7,59.5,group5,spinach egg noodles dry,145
78,78,0.1,0.026,0.085,0.007,24.4,0.0,5.8,0.0,0.0,0.1,83.2,0.0,0.1,0.022,0.0,0.097,0.6,0.3,0.026,0.0,0.0,0.0,0.0,4.6,0.084,0.5,10.3,0.4,28.5,39.9,0.0,0.1,35.4,group5,japanese soba noodles cooked,113
79,79,0.4,0.072,0.007,0.021,42.3,0.052,3.2,1.8,0.0,0.075,129.9,0.0,0.002,0.009,0.0,0.011,0.1,0.087,0.003,0.0,0.0,0.0,0.0,7.0,0.045,0.2,5.3,0.2,35.2,7.0,0.076,0.4,54.9,group5,rice noodles cooked,190
80,80,0.8,0.1,0.1,0.3,37.2,1.1,7.5,3.9,0.0,0.057,94.0,0.0,0.2,0.039,0.0,0.087,1.0,0.6,0.1,0.0,0.0,0.4,0.061,21.0,0.2,1.5,42.0,1.9,124.6,61.6,0.077,1.1,71.9,group5,whole wheat macaroni cooked,174
81,81,2.1,0.4,0.3,0.7,71.0,1.3,13.3,4.1,0.0,0.089,142.9,0.0,0.0,0.6,0.2,0.0,0.3,3.9,0.3,0.1,0.0,0.0,0.1,0.0,16.1,0.2,2.9,41.4,0.7,133.4,101.2,0.016,90.8,group5,spaghetti cooked,363
82,82,0.8,0.1,0.1,0.3,37.2,1.1,7.5,6.3,0.0,0.091,94.0,0.0,0.2,0.081,0.0,0.043,1.0,0.6,0.1,0.0,0.0,0.4,0.083,21.0,0.2,1.5,42.0,1.9,124.6,61.6,0.028,1.1,74.3,group5,whole wheat spaghetti cooked,174
83,83,10.6,2.1,2.6,5.1,24.7,0.0,5.9,0.0,51.8,0.4,31.5,0.069,0.2,0.062,0.08,0.3,1.6,0.4,0.067,0.3,0.0,0.0,0.0,191.3,0.024,1.7,14.3,0.2,142.5,119.3,0.068,0.5,234.547,group5,waffle,218
84,84,2.7,0.8,0.8,0.9,8.3,0.2,0.8,0.9,0.0,0.004,0.8,0.0,0.09,0.038,0.0,0.048,0.2,0.0,0.089,0.0,0.0,0.094,0.069,12.5,0.043,0.2,11.1,0.092,30.4,30.1,0.097,0.2,25.4,group5,baked taco shell,61
85,85,94.3,13.5,21.6,54.5,112.0,1.8,18.1,3.7,0.0,0.6,18.1,0.0,0.8,0.1,0.0,0.6,9.3,0.0,0.062,0.0,0.0,1.3,0.03,24.5,0.3,6.4,39.2,1.2,147.0,151.9,0.051,1.3,259.0,group5,puff pastry,1367
86,86,9.2,1.6,2.7,4.6,30.2,17.9,2.6,0.6,17.1,0.2,14.2,0.1,0.095,0.068,0.077,0.094,0.016,0.8,0.3,0.034,0.5,0.065,0.9,0.054,25.1,0.063,0.7,5.7,0.3,83.2,69.0,0.002,42.915,group5,blueberry muffin,214
87,87,5.7,1.3,1.1,2.2,77.7,6.7,14.4,4.9,0.0,0.8,7.0,0.0,1.0,0.1,0.021,0.4,7.2,0.6,0.1,0.0,0.0,0.011,0.005,197.6,0.3,5.2,46.4,1.0,178.2,211.7,0.079,1.6,305.5,group5,bread crumbs,427
88,88,5.1,1.3,2.6,0.8,15.0,7.0,2.0,0.5,16.4,0.1,5.8,0.06,0.05,0.019,0.0,0.059,0.7,0.2,0.043,0.0,0.0,0.5,0.0,16.1,0.083,0.5,5.4,0.1,29.4,39.6,0.0,0.2,39.264,group5,warm cinnamon roll mcdonalds,113
89,89,5.5,0.9,1.4,2.1,33.7,11.7,3.9,2.2,17.2,0.3,21.5,0.01,0.2,0.043,0.099,0.2,1.3,0.3,0.063,0.0,0.0,0.5,0.035,48.8,0.2,1.9,21.1,0.2,187.4,45.5,0.041,0.4,96.069,group5,corn muffin,201
90,90,1.9,0.6,0.4,0.8,98.4,5.4,14.3,4.7,0.0,0.9,78.7,0.0,0.7,0.2,0.0,0.2,8.1,0.3,0.1,0.0,0.0,0.4,0.028,137.9,0.2,7.5,37.4,0.5,287.6,206.9,0.011,0.6,264.7,group5,tortilla,467
91,91,7.3,2.1,3.8,0.9,25.4,1.8,4.3,2.0,2.8,0.4,1.4,0.029,0.2,0.057,0.053,0.2,1.9,0.3,0.078,0.0,0.0,0.2,0.069,38.4,0.043,1.1,16.8,0.2,56.0,72.4,0.012,0.4,78.5,group5,croutons seasoned,186
